text,label
کوئٹہ: انسداد پولیو ٹیم پر فائرنگ سے 2 پولیس اہلکار شہید,1
مارگلہ ہلز ٹریل 3 مبینہ زیادتی کیس، لڑکی نے عدالت میں فراڈ کا اعتراف کرلیا,1
بٹگرام چیئرلفٹ: غیر معیاری انتظامات پر مالک کو 2 بار نوٹس جاری ہونےکا انکشاف,1
روم کے زیر تعمیر ہوٹل کے باغ کے نیچے سے 2 ہزار سال پرانا تھیٹر دریافت,1
لاہور میں بھیک مانگنے سے منع کرنے پر خواجہ سرا نے رکشہ ڈرائیور کو قتل کردیا,1
’زندگی کی امید ختم ہوگئی تھی‘ ، ڈولی میں موجودگلفراز نے جیو سے گفتگو میں قصہ بیان کردیا,1
بے روزگار شخص جعلی ٹریفک پولیس افسر بن کر دو ماہ تک سڑکوں پر ڈیوٹی دیتا رہا,1
مختلف یونیورسٹیوں کے تمام طلباء کو مطلع کیا جاتا ہے کہ ہم نے تمام آن لائن کلاسز کو روکنے کا فیصلہ کیا ہے اور سب سے اہم بات یہ ہے کہ تمام امتحانات منسوخ کر دیے گئے ہیں۔,0
وزن کم کرنا چاہتے ہیں تو جان لیں ورک آؤٹ کرنیکا درست وقت کونسا ہے؟,1
پولٹری پر فوری پابندی'چکن مت کھاؤ!',0
پاکستان اسٹاک ایکسچینج میں کاروبار کا منفی دن,1
کراچی، ڈیفنس میں ملازم کا اندراج نہ کروانا مالک کو مہنگا پڑ گیا,1
مسلسل اضافےکے بعد ملک میں سونےکی قیمت کو بریک لگ گئی,1
پینٹاگون میں دھماکے کی جعلی AI سے تیار کردہ تصویر وائرل ہو گئی۔,0
ویڈیو میں دکھایا گیا ہے کہ دہلی میں جاری کسانوں کے احتجاج کی حمایت میں لندن میں ہونے والے ایک احتجاج میں پاکستان اور خالصتان کے حق میں نعرے لگائے گئے ہیں,0
ایشیا کپ کیلئے بھارتی اسکواڈ کا اعلان، کے ایل راہول اور بمراہ کی ٹیم میں واپسی,1
پاکستانی طالبان نے پولیس کے خلاف حملوں میں اضافہ نہیں کیا۔,0
راولپنڈی میں پاکستانی بینک کی برانچ میں عملے کا نوول کورونہ وائرس کا ٹیسٹ مثبت ہے,0
گوگل نے بھارت کے نقشے سے ایل او سی کو ہٹا دیا,0
منال اور احسن کے ہاں ننھے مہمان کی آمد جلد متوقع,1
رضوانہ تشدد کیس: سول جج عاصم حفیظ کونوکری سے برخاست کرنیکی درخواست سماعت کیلئے منظور,1
پاکستان اسٹاک ایکسچینج میں کاروبار کا منفی رجحان,1
سابق بھارتی کرکٹرز ایشیا کپ کیلئے ٹیم کی سلیکشن پر پھٹ پڑے,1
"نئے صدر کے پریس سکریٹری نے تیزی سے اعلان کیا کہ یہ ""دنیا میں کسی افتتاحی تقریب کا مشاہدہ کرنے والا سب سے بڑا سامعین"" ہے۔",0
'اسٹیبلشمنٹ' دھاندلی کے انتخابات,0
پی ٹی آئی کے نام سے جعلی پوسٹر لگائے جا رہے ہیں۔ اسے پی ٹی آئی کی سرکاری ٹیم نے نہیں بنایا اور قیادت نے بھی اس کی مذمت کی ہے۔,0
مدھیہ پردیش میں ایک مدرسے کے طلباء نےپاکستان زندہ باد کے نعرے لگائے,0
ماں نے ڈیڑھ ماہ کے بچے کو چپ کروانے کیلئے فیڈر میں شراب بھر کر پلادی,1
اسکول کو چند مظاہرین نے تین ہفتے قبل اس وقت شروع کیا تھا جب انہوں نے کئی بچوں کو، جن میں زیادہ تر دہلی-ہریانہ کی سرحدوں سے رگ چنے والے تھے، ادھر ادھر گھس رہے تھے۔,0
شادی کے بعد زندگی میں تبدیلی آتی ہے، اہلیہ خوش قسمت ثابت ہوئیں: حارث,1
کراچی: بیوی نے بیٹی اور بھائی کے ساتھ ملکر شوہر کو قتل کردیا، لاش تیزاب میں ڈال دی,1
انٹر بینک اور اوپن مارکیٹ میں ڈالر کی اونچی اڑان کا سلسلہ جاری,1
امریکہ نے القاعدہ کی جعلی ویڈیوز بنانے پر کروڑوں خرچ کیے جسے بیورو آف انویسٹی گیٹو جرنلزم نے بے نقاب کیا ہے۔,0
ملک میں امریکی ڈالر کی قدر میں کمی,1
عمران خان کی ڈمی کو جلانے کی کوشش میں بھارتیوں نے خود کو جلا لیا۔,0
پولیس کی وردی اور شناختی کارڈ میں ایک خاتون کی تصویر کو اس دعوے کے ساتھ شیئر کیا گیا ہے کہ پنجاب میں اس کے ساتھ زیادتی اور قتل کیا گیا تھا۔ وائرل پوسٹ میں کہا گیا ہے کہ اس کی لاش سڑک پر پھینک دی گئی,0
ورلڈ بلائنڈ گیمز کرکٹ میں پاکستان فائنل میں پہنچ گیا,1
ویڈیو میں دکھایا گیا ہے کہ پاکستانی ممبران پارلیمنٹ مودی ، مودی کے نعرےلگا رہے ہیں,0
بنگلور کے شیواجی نگر میں موجودہ لاک ڈاؤن کے دوران سنگرودھ کے مرکز سے بھاگنے والی خواتین کی ویڈیوہے,0
زیادتی کی کوشش کا الزام، اداکارہ صرحا اصغر کی عدم دلچسپی پر ملزم رہا,1
نوکری نہیں تو سامان فراہم کردیں تاکہ لوگوں کی جانیں بچاسکیں: صاحب خان,1
10 سالہ سارہ کا قتل، برطانوی پولیس نے والد کی کھوج کیلئے پاکستان سے رابطہ کرلیا,1
ہراسانی کے الزامات، مس یونیورس انتظامیہ نے انڈونیشیا سے تعلقات منقطع کر لیے,1
لوگوں کے لیے جسمانی وزن میں کمی لانا بہت مشکل کیوں ہوتا ہے؟ وجہ سامنے آگئی,1
مورف شدہ تصویر اس دعوے کے ساتھ وائرل ہوئی ہے کہ کراچی میں حکومت مخالف مظاہروں کے درمیان پاکستانی کراچی میں ہندوستانی پرچم لہرا رہے ہیں,0
راہول گاندھی کی ایوان میں واپسی پر کانگریس نے مودی کو ’گبر سنگھ‘ بناکر ویڈیو پوسٹ کردی,1
وائرل ویڈیو میں مار کھا رہے لڑکے۔ لڑکی اور مارنے والے لوگ سبھی ہی مسلمان تھے، اس معاملہ کاکوئی فرقہ وارانہ اینگل نہیں ہے۔,0
ویڈیو میں  ہندوستانی اور پاکستانی فوجیوں کو ایک جنگ میں دکھایا گیا ہے,0
ایک خبر پھیلائی جارہی تھی کہ مفتی عبدالقوی کو چیئرمین پی ٹی آئی عمران خان کا مشیر مقرر کردیا گیا ہے- یہ خبر بالکل درست نہیں، مفتی عبدالقوی چیئرمین کے مشیر برائے مذہبی امور نہیں ہیں۔,0
پاکستانی پنک سالٹ اب امریکا برآمد ہو سکے گا، امریکی کمپنی کیساتھ معاہدہ طے پا گیا,1
ٹرمپ کیخلاف الیکشن پر اثر انداز ہونے کے کیس کی جج کو قتل کی دھمکی دینے والی خاتون گرفتار,1
خون کے کینسر کے علاج کیلئے نئی ادویات کے نتائج متاثر کن قرار,1
کیریبین پریمیئر لیگ میں سلمان ارشاد اور محمد عامر کی تباہ کن بولنگ,1
کینسر جیسے مرض سے بچنے کیلئے روزانہ 3 منٹ اس کام کو کرنا عادت بنالیں,1
پرتگال نے پاکستان کو سفر کے لئے محفوظ قرار دیا ہے,0
وزیراعظم عمران خان کی تقریر کے حوالے سے جھوٹی خبر 21 اکتوبر کو کوئی تقریر طے نہیں تھی اور چینلز اس کی رپورٹنگ کر رہے تھے۔,0
پاک چین اقتصادی راہداری کے بارے میں جھوٹی خبریں - چینی سفارتخانے نے بے نقاب کر دیا۔,0
بالی وڈ اداکارہ زرین خان ڈینگی کا شکار، اسپتال داخل,1
دنیا کا عجیب ترین قصبہ جہاں بیشتر گھر 2 ممالک میں واقع ہیں,1
اپنی شادی سے متعلق افواہوں پر علی سیٹھی کا ردعمل,1
کمرشل رائٹس اور لیگز کا معاملہ: کپتان سمیت سینئر کھلاڑیوں کی پی سی بی حکام سے طویل ملاقات,1
پی او کے کی حالیہ ویڈیو پاکستان کے ہاتھ سے پھسل رہی ہے,0
ویڈیو میں دکھایا گیا ہے کہ لوگ ہزارا کے قتل کے خلاف احتجاج کر رہے ہیں وہ پاکستان مقبوضہ کشمیر سے ہیں,0
گوگل میپس نے ہندوستان کے فائدے کے لیے ایل او سی اور ایل اے سی کو ہٹا دیا ہے,0
یہ ویڈیو سروودیا مندر، گھاٹ کوپر، ممبئی سے لی گئی ہے۔,0
کامران خان نے ٹویٹ کیا کہ وزیراعلیٰ عثمان بزدار نے 'سخت سوالات' کی وجہ سے جان بوجھ کر انٹرویو چھوڑ دیا۔ ڈیجیٹل میڈیا پر وزیراعلیٰ پنجاب کے فوکل پرسن اظہر مشوانی نے جواب دیا اور اصل کہانی بیان کی۔,0
کراچی: مبینہ مقابلے میں دو بھائیوں کو زخمی کرنے کا معاملہ مشکوک، گرفتاری کی ویڈیو جاری,1
بھارت نے سری نگر کے ایک اہم میڈیا ادارے کی ویب سائٹ کو بلاک کر دیا,1
"""ہم میں سے کچھ اپنے ساتھیوں کی موت کو سنسنی خیز ٹویٹس کرنے کے لیے استعمال کرنے کے لیے تیار ہیں صرف اس وجہ سے کہ اسے لائکس ملیں گے۔ دیکھیں کہ یہ آدمی کس طرح پہلے ایک کہانی دیتا ہے جسے میں نے YDA ذرائع کے حوالے سے احترام کے ساتھ درست کیا تھا۔ اس کے بعد اس نے میرے تبصرے کو چھپا دیا جس سے اس کا پردہ فاش ہوا لیکن اس نے اعتراف کیا۔ وہ COVID-ve تھا۔"" ڈیجیٹل میڈیا پر وزیر اعظم کے فوکل پرسن ڈاکٹر ارسلان خالد نے کہا۔",0
پیسے اکٹھے کرکے لاٹری کا ٹکٹ خریدنے والی خواتین خاکروب 10 کروڑ روپے کا انعام جیت گئیں,1
ویڈیو چین سے تربیت یافتہ پاکستانی پیرا ٹروپر کی ہے۔,0
شمالی کوریا کا ایک اور کروز میزائل کا تجربہ، امریکا نے امن کیلئے خطرہ قرار دیدیا,1
پاکستانی شہریوں نے اپنے مذہبی عمل کے طور پر درختوں کو جڑ سے اکھاڑ پھینکا,0
ویڈیو میں دکھایا گیا ہے کہ حالیہ جنگ بندی کی خلاف ورزیوں کے دوران پاکستانی فوج شہری علاقے سے ہندوستان کی سرحد کی طرف راکٹ فائر کر رہی ہے,0
ہندوستانی اور پاکستان آرمی کی ویڈیو دیوالی پر مٹھائی کا تبادلہ کرتی ہے,0
ایکسپو سینٹر فیلڈ ہسپتال کوئی کرایہ ادا نہیں کر رہا ہے کیونکہ زمین اور عمارت دونوں وفاقی اور پنجاب حکومت کی ملکیت ہیں۔ لیکن 24 نیوز نے ایک اور جھوٹی خبر چلائی جس میں یہ دعویٰ کیا گیا تھا کہ حکومت کو کرایہ کی مد میں 500 ملین روپے سے زیادہ ادا کرنے ہیں۔,0
سازشی نظریات کو متنازعہ امریکی ہتھیار ترکی، شام میں زلزلے سے جوڑتا ہے,0
یہ پاکستانی فوج کی کشمیر کی طرف چارج کرنے کی حالیہ تصویر ہے۔,0
ہندوستانی مسلمان وزیر اعظم مودی کے خلاف احتجاج کے لئے قومی پرچم جلا رہے ہیں,0
ہندوستانی فوج نے یہ ظاہر کرنے کے لئے جعلی ویڈیو استعمال کی کہ انہوں نے لوک پر پاکستانی بنکروں کو تباہ کردیا,0
تصویر میں دکھایا گیا ہے کہ ہندوستانی فوج نے شامی دھماکوں کی ویڈیو کو ایل او سی میں اضافہ کے طور پر استعمال کیا,0
اس تصویر میں چھپے برفانی چیتے کو تلاش کر سکتے ہیں؟,1
ملک میں سونےکی فی تولہ قیمت میں 1500 روپے کا اضافہ,1
قبض سے ایک اور سنگین مرض کا خطرہ بڑھنے کا انکشاف,1
لاہور میں شوہر کے ہاتھوں امریکن بیوی قتل، لاش دفناتے پکڑا گیا,1
3 سیکنڈ کی وہ ورزش جو آپ کے مسلز کو زیادہ مضبوط بنا سکتی ہے,1
ایک ٹی وی چینل جی این این پر جعلی خبر چل رہی تھی جس میں انہوں نے دعویٰ کیا تھا کہ ندیم افضل چن نے پی ٹی آئی سے استعفیٰ دے دیا ہے۔ شہباز گل نے وضاحت پیش کرتے ہوئے کہا کہ خبر درست نہیں۔,0
بھارت: کنویں میں گرے جانور کو بچاتے ہوئے 5 افراد ہلاک,1
ویڈیو کولاج میں نااہل بھارتی چھاتہ بردار اور پاکستانی چھاتہ برداروں کی شاندار کارکردگی کو دکھایا گیا ہے,0
اسلام آباد انٹرنیشنل ائیر پورٹ کو آؤٹ سورس کرنےکی منظوری دیدی گئی,1
گزشتہ مالی سال عوام سے کتنی پیٹرولیم لیوی لی گئی؟ فسکل آپریشن رپورٹ جاری,1
6 ماہ کیلئے وزیرخارجہ بنا دیں، غیر ملکی اثاثے 100 ارب ڈالر تک پہنچا دونگی: حریم شاہ,1
چند منٹوں میں بہت زیادہ پانی پینے کے باعث خاتون ہلاک,1
پاکستان میں مسلمانوں نے مندر بناؤ مہم کا آغاز حال ہی میں صوبہ خیبر پختونخوا کے ایک گاؤں میں ایک ہندو مندر کو تباہ کیے جانے کے بعد کیا,0
حسینہ واجد کے بیٹے کے قتل کی سازش کا الزام، اخبار کے دو سینیئر ایڈیٹرز کو 7 سال قید کی سزا,1
ڈینگی بخار کی علامات اور انتباہی نشانیاں جان لیں,1
اٹلی کے معروف اداکار مجھے میسجز کرتے ہیں: میرا کا انکشاف,1
عمران اور شہباز دورِ حکومت میں امریکی ڈالر کتنا مہنگا ہوا؟,1
اسلام آباد: ٹی بی سمیت مختلف امراض میں استعمال ہونیوالی 200 سے زائد ادویات کی قلت,1
250 سے زائد مسافروں کو لے جانیوالے جہاز کا پائلٹ دوران پرواز چل بسا,1
کورونا کی پہلے سے بہت زیادہ تبدیل نئی قسم 4 ممالک میں دریافت,1
ملک میں سونے کی فی تولہ قیمت میں نمایاں اضافہ,1
پاکستانی ریڈارز کو بند کر دیا گیا تھا کیونکہ ان کے فوجی اڈے کو بجلی کی فراہمی نہیں تھی,0
فلوریڈا کے قریب سمندری سطح کے درجہ حرارت نے ممکنہ عالمی ریکارڈ بنا دیا,1
پشاور زلمی کا ورلڈ جونیئر اسکواش چیمپئن حمزہ خان کیلئے 10 لاکھ کا انعام,1
حقیقت کی جانچ پڑتال: کیا مسلم رجمنٹ نے 1965 میں پاکستان کے خلاف جنگ سے انکار کیا؟,0
گوجرانوالا میں خود کے اغوا کا ڈرامہ دوست کی جان لے گیا,1
وائرل ویڈیو پنجاب میں مشتعل کسانوں کے ذریعہ جلائے گئے جیو ٹاور کی ہے,0
لداخ کی وادی گلوان میں ہندوستان اور چین کی سرحدی لڑائی سے متعلق تصاویر اور ویڈیوز دکھائے گئے ہیں,0
وضاحت کی گئی: ملک بھر میں شدید بارشوں کے باوجود فرانس خشک سالی کے لیے الرٹ کیوں ہے؟,0
فیفا ویمن ورلڈکپ جیتنے کے بعد اسپین کی کپتان کو صدمہ، والد کی وفات کی خبر مل گئی,1
چنئی کے پونماللی علاقے سے طوفان نیوار کی تصویر ہے,0
راولپنڈی میں ڈینگی مریضوں کی تعداد میں تیزی سے اضافہ,1
جارجیا میں انتخابی نتائج پلٹنے کا مقدمہ، ٹرمپ کل خود کو جیل حکام کے سپرد کرینگے,1
آسٹریلوی بیٹر اسٹیو اسمتھ کا بائیں کلائی کی انجری کے بارے میں انکشاف,1
ایم 17 لاڈک میں گر کر تباہ ہوا,0
بھارتی لڑکی کا محبوب سے ملاقاتوں کیلئے انوکھا طریقہ، پورے گاؤں کی بجلی منقطع کرتی رہی,1
لاہور: گردوں کی غیر قانونی پیوند کاری میں ملوث 3 ڈاکٹروں سمیت 11 افراد گرفتار,1
ایک وائرل ویڈیو جس میں سائن بورڈ دو موٹرسائیکلوں سے ٹکرا رہا ہے چنئی کا ہے جب طوفان نروانا شہر سے ٹکرایا,0
انٹربینک: روپے کے مقابلے میں ڈالر کی اونچی اڑان,1
افغان کرکٹ ٹیم کے کپتان کا پاکستانی کھلاڑیوں کو روایتی افغان ڈریس کا تحفہ,1
پاکستان کی اسلامی سیاسی جماعت (جماعت اسلامی) کے سربراہ نے ایک خط لکھا جس میں پارٹی کے ارکان پر زور دیا گیا کہ وہ چار خواتین سے شادی کریں اور پارٹی کی پیروی کو بڑھانے کے لیے مانع حمل ادویات کو ترک کریں,0
جنوبی افریقا کا مینز اور ویمنز کرکٹرز کو یکساں معاوضہ دینے کا اعلان,1
پولیس نے کانگریس کے رہنماؤں کو بلاس پور میں پارٹی کے ایک اجلاس میں ‘پاکستان زندہ آباد’ کے نعرے لگانے پر پولیس نے کانگریس رہنماؤں پر لاٹھی چارج کیا,0
پہلی بار انسانی دل میں پلاسٹک کے ننھے ذرات دریافت,1
گزشتہ 25 سال کی 10 بہترین فلمیں، کیا آپ نے انہیں دیکھا ہے؟,1
ویڈیو میں ہمارے اور پاکستانی فوج کے مابین مقابلہ دکھایا گیا ہے,0
ہندوستانی فضائیہ نے پاکستان کا مذاق اڑانے کے لئے لڑاکا جیٹ پر چار درخت اور ایک کوا شامل کیا ہے,0
بھارتی عدالت نے بالی وڈ کی نامور اداکارہ کو 6 ماہ قید اور جرمانے کی سزا سنا دی,1
کینیڈا کے جنگلات میں دہائی کی بدترین آگ، 22 ہزار سے زائد افراد بے گھر,1
ازبکستان: بچوں کی ہلاکتوں کے کیس میں بھارتی دواساز کمپنی کے خلاف اہم انکشافات,1
یک حالیہ ویڈیو میں دکھایا گیا ہے کہ ایک چینی انجینئر اپنے پاکستانی ڈرائیور کو کیمرے میں مارتے ہوئے پکڑا گیا ہے,0
مودی کی لیک آڈیو ریکارڈنگ سے یہ ثابت ہوتا ہے کہ اس نے پلواما حملے کا ارادہ کیا ہے,0
راہول گاندیس واناد مہم میں پاکستانی جھنڈے لہرا رہے تھے,0
پاکستان کی حکومت نے 2020 میں اپوزیشن پارٹی کی ریلی کے لیے پنڈال بھر دیا,0
110 سال کی عمر میں تعلیم حاصل کرنیوالی سعودی خاتون,1
کراچی میں 3 روز کے دوران پیپلز پارٹی کے 2 مقامی عہدیدار قتل,1
سابق پاکستانی صدر نے گرینڈ مسجد ضبطی کے بارے میں فوجی ردعمل کی قیادت کی,0
ویڈیو ہندوستانی فوج کی ہے جو کشمیری مسلمانوں کو پیٹ رہی ہے,0
دوسرا ون ڈے: افغانستان کا پاکستان کو جیت کیلئے 301 رنز کا ہدف,1
وہ ملک جہاں اسکولوں میں کلاشنکوف چلانے کیساتھ ہینڈ گرینیڈ کا استعمال بھی سکھایا جائے گا,1
امریکا: لاٹری ٹکٹ خریدنے والے نامعلوم شخص نے 1.8 ارب ڈالرز کا انعام جیت لیا,1
کینسر جیسے مرض سے خود کو محفوظ رکھنا چاہتے ہیں؟ تو یہ آسان عادت آج ہی اپنالیں,1
فضائی آلودگی سے اینٹی بائیوٹیکس مزاحمت بڑھ رہی ہے، تحقیق,1
غیر ازدواجی تعلق پر اہل علاقہ کا 2 بچوں کے باپ اور آشنا کو کھمبے سے باندھ کر تشدد,1
بورے والا: چھری کے وار سے بیٹی کی آنکھیں ضائع کرنیوالا ملزم پولیس تحویل میں ہلاک,1
ملک میں سونے کی فی تولہ قیمت میں 600 روپے کا اضافہ,1
سعودی عرب اور ایران کے تعلقات درست راستے پر ہیں: ایرانی وزیر خارجہ,1
ورلڈ کرائم انڈیکس میں ہم چھٹے سے 128 ویں نمبر پر آچکے ہیں: آئی جی سندھ,1
الیکشن تاریخ کیلئے چیف الیکشن کمشنر شاید صدر سے ملاقات نہ کریں,1
نامکمل ہوم ورک کی سزا سے بچنے کیلئے طالبعلم نے اپنے ہی اغوا کا ڈرامہ رچالیا,1
صدر مملکت نے عام انتخابات کی تاریخ کیلئے چیف الیکشن کمشنر کو طلب کرلیا,1
کاروباری ہفتے کے آخری روز ڈالر مزید مہنگا ہوگیا,1
پی آئی اے کے پائلٹ نے اپنے بارے میں من گھڑت خبر ,0
تصویر 13 نومبر 2020 کو کشمیر میں ایل او سی پر پاکستان کے ہاتھوں مارے گئے 28 ہندوستانی فوجیوں کے تابوت دکھاتی ہے,0
پریانکا کو حقیقت میں بغیر میک اپ دیکھ کر اس پر سےکرش ختم ہوگیا: معمر رانا,1
جب ہم گارگل کرتے ہیں تو کورونا کے جراثیم گلے یا ناک سے خارج ہو جاتے ہیں,0
چاند پر جانیوالے بھارت کے مشن چندریان 3 کا بجٹ کتنا ہے؟,1
پاکستانی 'بھارتی ٹماٹروں' کو تباہ نہیں کر رہے جیسا کہ وائرل ویڈیو میں مبینہ طور پر کیا گیا ہے۔,0
آئی پی سی کے خط کے بعد پی سی بی میں تبدیلیوں کی بازگشت,1
پاکستان نے عید الفطر 2021 کے لیے پانچ چھٹیوں کا اعلان کیا ہے۔,0
پرچی کے نعروں کے ڈر سے والدین کو اسٹیڈیم میں میچ نہیں دکھایا: امام الحق,1
ہائی بلڈ شوگر کے شکار افراد میں فالج اور ہارٹ اٹیک کا خطرہ بڑھ جاتا ہے، تحقیق,1
رحیم یار خان: پولیس مقابلے میں ڈاکوؤں کا سرغنہ جانو انڈھڑ سمیت 6 ڈاکو ہلاک,1
لاہور کے علاقے اقبال ٹاؤن میں گھر میں ڈکیتی، ڈاکو ایک کروڑ روپے اور زیورات لوٹ کر فرار,1
جیمز ویب ٹیلی اسکوپ کی نئی تصویر نے سائنسدانوں کے ذہن گھما دیے,1
وہ بہترین فلم جو آغاز سے اختتام تک دیکھنے پر مجبور کر دے گی,1
یہی وہ وقت ہے جب لوگوں نے آن لائن یہ دعویٰ کرنا شروع کیا کہ بندر پاکس کی بیماری کا پتہ AstraZeneca کورونا وائرس ویکٹر ویکسین سے لگایا جا سکتا ہے، جس میں چمپینزیوں کے اڈینو وائرس کو کورونا وائرس سپائیک پروٹین کے ڈی این اے کے کیریئر کے طور پر شامل کیا گیا ہے۔,0
ملک میں انسانی جان بچانے والی متعدد ادویات کی قیمتوں میں بھی ہو شربا اضافہ,1
پاکستان مخالف نعرے لگانے والے لوگوں کی ویڈیو جے این یو کیمپس کا ہے,0
سیما حیدر پر بننے والی فلم میں سیما کا کردار کونسی بھارتی اداکارہ نبھائیں گی؟,1
جناح ہاؤس حملہ کیس، عدالت نے عمران خان کو گرفتار کرنے کی اجازت دے دی,1
ورلڈکپ کے شیڈول میں مزید تبدیلی کرنا ممکن نہیں: نائب صدر بی سی سی آئی,1
پگڑی پہنے ہوئے مسلمان آدمی یہ ظاہر کرنے کے لئے کہ سکھ سی اے اے پر احتجاج کر رہے ہیں,0
اسلام آباد: اسکول میں 6 سالہ بچے سے ساتھی طالبعلم کی مبینہ زیادتی,1
کیا اکثر ہاتھ پیر سن ہونا یا سوئیاں چبھنے کا احساس کسی بیماری کی علامت ہوتا ہے؟,1
سری نگر، انڈیا (اے پی پی) - ہندوستان کے زیر انتظام کشمیر میں پولیس نے بدھ کو کہا کہ حکومتی فورسز نے متنازع علاقے کے مرکزی شہر میں ایک مسلح تصادم میں تین مشتبہ عسکریت پسندوں کو ہلاک کر دیا,0
اڑی کو پاکستان میں ٹیکس فری قرار دے دیا گیا,0
پاکستان اسٹاک ایکسچینج میں زبردست تیزی کا رجحان,1
اشوک گیہلوٹ پاکستانی پرچم لہرا رہا تھا,0
پاکستان میں مہنگائی کی شرح میں اضافہ، 32 اشیاء کی قیمتیں بڑھ گئیں,1
کراچی: بھٹائی کالونی میں نامعلوم ملزم نے گھر میں گھس کر مزدور کا گلا کاٹ دیا,1
سابق پاکستانی سفارتکار ظفر ہلالی نے اعتراف کیا کہ بھارت نے بالاکوٹ فضائی حملے میں 300 افراد کو مار گرایا,0
صنم ماروی نے میڈیا پر گردش کرنے والی زیادتی اور ڈکیتی کی کوشش کی افواہوں کی تردید کی۔,0
اوپن مارکیٹ میں ڈالر ایک روپیہ مہنگا ہوکر 302 روپےکا ہوگیا,1
بھارت: میڈیکل کالج میں داخلے میں ناکامی پر نوجوان کی خودکشی، باپ نے بھی اپنی جان لےلی,1
دنیا کی سب سے مہنگی گاڑی کی قیمت دنگ کر دے گی,1
کینیڈا کے جنگلات میں لگی آگ مزید پھیل گئی، 30 ہزار گھروں کو خالی کرنے کا حکم,1
گلوکارہ نازیہ حسن کو مداحوں سے بچھڑے 23 برس بیت گئے,1
پشاور: بی آر ٹی منصوبے کو تین سال مکمل ہونے کے باوجود مسافر سہولیات سے محروم,1
اکشے کمار دوبارہ بھارتی شہری بن گئے,1
ایشیا کپ کیلئے نیپال کرکٹ ٹیم 23 اگست کی صبح پاکستان پہنچے گی,1
ماہرین نے خبردار کیا ہے کہ معاشی بحران کے جاری رہنے کا مطلب خیراتی پروگراموں میں مزید کٹوتی نہیں ہے۔,0
قومی ائیر لائن پی آئی اے کا جشن آزادی پر کرایوں میں کمی کا اعلان,1
دیشا پٹانی نے ہدایتکاری کی دنیا میں بھی قدم رکھ دیا,1
دہشتگردوں، انکے سہولت کاروں اور اکسانے والوں کو نہیں چھوڑا جائے گا: آرمی چیف,1
لکھنؤ ریلی میں اینٹی سی اے اے مظاہرین کے ذریعہ اٹھائے گئے 'پاکستان عربی آباد' نعرہ,0
اعتماد کے ووٹ کیلئے پی ایچ ایف نے کانگریس اجلاس طلب کرلیا,1
وزیراعلیٰ بزدار کا پروٹوکول پنجاب کے اسپتال میں 2 سالہ بچے کی جان لے گیا۔,0
بھارتی میڈیا بالاکوٹ فضائی حملے میں '200 سے زیادہ ہلاکتیں' ثابت کرنے کے لیے پاکستانی فوجی کے جنازے کی ویڈیو استعمال کرتا ہے,0
انٹر بینک اور اوپن مارکیٹ میں امریکی ڈالر مزید مہنگا ہوگیا,1
ایبٹ آباد: بچوں کی نازیبا تصاویر، ویڈیوز شیئرکرنے میں ملوث 2 ملزمان گرفتار,1
پاکستانی اہلکار COVID-19 کے بحران کے دوران چھٹیوں کے کھانے کی میزبانی کر رہا ہے۔,0
محمد مالک یہ پروپیگنڈہ پھیلا رہے تھے کہ پنجاب حکومت ڈیبٹ/کریڈٹ کارڈ کی لین دین پر ادائیگیوں پر 5 فیصد چارج کر رہی ہے۔ جبکہ حقیقت میں، پنجاب حکومت نے بینکنگ چینلز کے استعمال کی حوصلہ افزائی کرنے کے لیے ٹیکس کی شرح کو 16% سے کم کر کے 5% کر دیا ہے، اس لیے معیشت کی مزید دستاویزات۔,0
نانک محل نارووال حویلی کوئی مذہبی مقام نہیں ہے۔,0
جوان افراد میں کینسر جیسا مرض تیزی سے کیوں پھیل رہا ہے؟ نئی تحقیق میں جواب سامنے آگیا,1
سوشل میڈیا پوسٹس پاکستان میڈیکل کالج کے داخلے کے امتحان کی لیک کاپی دکھاتی ہیں,0
انتخابات کے بعد راجستھان میں کانگریس کی فتح ریلی میں پاکستانی پرچم لہرایا,0
ملک میں فی تولہ سونا مزید مہنگا ہوگیا,1
یہ تصویر پاکستانی فوج کی ہے جو دہشت گردوں کی لاشیں نکالنے کے لیے سفید جھنڈا دکھا رہی ہے,0
پاکستانی فوجی فرار ہونے والے نوول کورونہ وائرس مریضوں کی تلاش کر رہے ہیں,0
راولپنڈی، پاکستان میں ایک ہسپتال کے باہر نوول کورونہ وائرس کے مریضوں بھیڑہے,0
جوکووچ نے کارلوس الکاریز سے ومبلڈن کا بدلہ لیتے ہوئے سنسناٹی اوپن کا ٹائٹل جیت لیا,1
پلوامہ دہشت گردانہ حملے کے بعد گورمہر کور نے پاکستان کا دورہ کیا,0
ماسکو: طیارہ حادثے میں ویگنرگروپ کے سربراہ سمیت 10 افراد ہلاک,1
ترک صدر رجب طیب اردوان کا کہنا ہے کہ پاکستانی وزیر اعظم عمران خان پاکستان کا سب سے بڑا دشمن ہے,0
ڈان نیوز نے ایک خبر شائع کی ہے جس میں دعویٰ کیا گیا ہے کہ پنجاب بھر میں قرنطینہ مراکز بند کیے جا رہے ہیں۔ ڈیجیٹل میڈیا پر وزیراعلیٰ کے فوکل پرسن اظہر مشوانی نے جواب دیا اور جعلی خبروں کی تردید کی,0
